1,0,37010.5,1700.0255938768387,0.16092514046483064,0.6479259123097144,1,17190.0,0.2730719140787041,0.011962929240324629,5.186124966723618e-05,0.0005847030553756217,9.83713690232689e-08,-6.280286402294596e-05,2.6267423291446718e-08
2,0,18704.5,812.3645660877228,0.3561672830595239,0.7357603650381269,1,8472.5,0.22105917521684124,0.008083680800527383,0.002148607820094841,0.0005140638459211088,4.336933694952027e-07,-1.756054141563524e-05,-3.221688190420864e-07
3,0,43304.0,1538.6702550649643,0.22985119265932688,0.6026790995441967,1,20610.5,0.29158902497433037,0.03369069500113982,0.0014343638493725026,0.0007177362292692738,-7.190244022566976e-07,-0.00013158009813814912,-1.1551347564269122e-07
4,0,18509.0,819.7199046611786,0.34614802474695666,0.739797753707153,1,8538.5,0.22327954740650127,0.008144294252189793,0.002606391762807257,0.000689250382723683,8.302470087159718e-07,-9.138856619898997e-06,-4.051240297762377e-07
5,0,43115.0,1561.5819433927536,0.22218191070690177,0.6008640512856163,1,21079.5,0.29662637447894163,0.0361231034581463,0.0015729588837757366,0.0007413538501161935,-7.935648902260133e-07,-0.0001407991595312667,-1.0564225366896471e-07
6,0,37031.0,1715.925090789795,0.15804423357910602,0.6501171864713152,1,16990.5,0.2696766086889403,0.010491812407671849,6.828550402635611e-05,0.0005911353682527024,1.1770625704859599e-07,-5.962175417403352e-05,-1.5835568270334e-08
7,0,18192.0,820.0630506277084,0.33993495324371203,0.727971188475361,1,9051.5,0.23634723308677913,0.012648736031408914,0.0031566540907198813,0.0007581079154372095,9.453133904776505e-07,-1.984654190204262e-05,-6.940852290227325e-07
8,0,43273.0,1485.2245177030563,0.24651460186558305,0.6063106864132406,1,20584.0,0.28485476363235174,0.02960202835352119,0.0013940660432916665,0.0007380648391626143,-6.65149613294381e-07,-0.0001264085945503225,-3.4360549942529346e-07
9,0,35519.0,1740.9789134263992,0.14725958497731123,0.6279102657026071,1,17890.0,0.2838779293817251,0.016352475791195573,9.713156584214441e-06,0.0006991726449044898,2.6140374372711803e-08,-8.866353867073561e-05,5.1346803557274096e-08
10,0,18672.0,772.783832192421,0.3929023694717483,0.7377029749910814,1,8348.5,0.22121127279812935,0.0072527930084768915,0.0025079058109848153,0.0006043539424568093,6.332040991566963e-07,-1.4563216377398278e-05,-3.906901921025101e-07
11,0,43000.5,1552.0012110471725,0.22433614769708432,0.6000753574244423,1,20325.0,0.2882675901017757,0.03229648918242019,0.0012949530384914866,0.0006936281773784294,-6.551819746118455e-07,-0.00012413008695824875,-5.3723971495201255e-08
12,0,36746.5,1547.335128068924,0.1928666219173111,0.6536662160238962,1,16889.5,0.2670114148323066,0.009015624439023902,0.00012218417637620654,0.0005981699529045551,1.593082731948914e-07,-5.66184736432587e-05,-2.7783106121810854e-08
13,0,18385.0,797.435632944107,0.3633140744201635,0.7339321357285136,1,9056.5,0.23470674787849527,0.011942203204240956,0.002872171726707055,0.0006681766096494045,7.328607491396308e-07,-2.2780010061413297e-05,5.65441857861654e-07
14,0,18559.5,759.0853463411331,0.40475751466763976,0.7397907324364429,1,8440.0,0.22243673366674666,0.007510331187642634,0.0026085422540413736,0.0006633548398368402,7.604064892272331e-07,-1.2990301910308103e-05,-4.280441410689288e-07
15,0,37112.5,1626.5798571109772,0.17627036137886132,0.6596311930681954,1,16570.0,0.2658786405996243,0.008633598358034301,7.356444044683406e-05,0.0005944326442955277,1.2029020321935302e-07,-5.520369300975741e-05,3.1336138641619696e-08
16,0,18120.5,728.0559101104736,0.42958645324668554,0.7120598868280135,1,2289.0,0.24172228823077513,0.01497469100611832,0.00487176854210279,0.0006501850076208704,-1.1500059761676597e-06,-7.890314948663153e-05,1.2860183409136646e-07
17,0,20024.0,742.7148513793945,0.45615924825121806,0.7926686855491244,1,2507.5,0.21569237477112502,0.011670905948760284,0.002753766554872178,0.0002801387578643194,-1.6786088183613747e-07,-2.5254236413958576e-05,1.7989809286797227e-07
